8000 3
-0.610225 0.588811 -0.530026
0.977202 -0.202969 0.062283
-0.306233 -0.848531 -0.431527
-0.043494 0.038773 0.998301
0.404959 0.884135 0.233053
-0.040717 0.894879 0.444448
-0.531254 0.827588 -0.181292
0.187591 0.969379 -0.158472
-0.566567 0.246613 -0.786246
0.257727 -0.558857 0.788198
0.985343 0.120468 -0.120773
-0.427687 0.130887 -0.894401
-0.547583 0.800022 0.245190
0.053868 -0.464123 0.884131
-0.960024 0.043614 -0.276498
-0.394407 -0.508053 0.765718
-0.484736 0.032483 -0.874057
0.704571 0.539339 -0.461187
-0.192820 0.843496 -0.501333
-0.228702 0.730067 -0.643970
-0.563510 0.633756 -0.529914
-0.215235 -0.976296 0.022826
-0.468445 -0.864669 -0.181401
0.262900 -0.614768 -0.743602
0.869370 -0.216302 0.444308
-0.935339 0.314525 -0.161912
0.106702 0.125264 -0.986369
-0.106389 -0.042014 -0.993437
-0.788326 -0.366522 -0.494170
0.459876 0.859101 0.224633
-0.034519 0.989490 0.140421
-0.825643 -0.368712 -0.427043
-0.804396 -0.587394 0.088970
-0.911856 0.330226 0.243864
0.367102 -0.911348 -0.186230
-0.606539 0.793975 0.041394
0.106428 -0.990454 -0.087599
-0.473478 -0.866936 0.155696
0.749837 0.415632 -0.514777
-0.575587 0.797341 0.181515
0.854923 0.473161 -0.212662
-0.108213 0.452868 0.884986
0.794076 0.568613 -0.214760
0.344071 -0.743141 -0.573896
-0.153212 -0.541286 -0.826762
0.765522 -0.639605 0.069876
0.910156 0.193487 -0.366303
-0.154597 0.981762 0.110649
0.635050 -0.679196 0.367972
-0.803974 0.523905 0.281334
0.861559 0.488267 -0.138967
0.734379 0.589181 -0.336976
0.158389 0.987376 0.000813
0.799331 -0.005806 0.600863
0.048274 0.864229 0.500777
0.325770 0.939127 -0.109154
-0.127401 0.155527 -0.979582
0.461633 -0.787954 -0.407460
-0.797057 -0.502143 0.335487
-0.681833 -0.531682 0.502413
-0.331061 -0.218963 -0.917853
0.867097 -0.451834 -0.209736
-0.028564 -0.857660 -0.513424
0.709924 0.120513 0.693890
0.909560 -0.006055 0.415530
-0.736971 -0.071421 0.672141
-0.024658 -0.685233 -0.727906
-0.978798 -0.021003 0.203749
0.043905 -0.939673 -0.339244
0.700860 -0.691036 -0.176818
-0.964618 0.263241 -0.014683
0.529620 -0.680613 -0.506230
-0.732151 0.435947 0.523360
-0.438859 0.227672 0.869234
0.014532 -0.040044 -0.999092
-0.499084 0.509870 0.700677
-0.120393 0.855517 0.503583
0.168213 -0.196822 0.965901
-0.419891 -0.492399 -0.762387
-0.540582 0.680761 -0.494303
-0.413407 -0.110530 -0.903813
0.053639 -0.989010 -0.137774
-0.950627 0.276161 0.141574
0.874260 -0.478050 0.084480
-0.165136 -0.363964 -0.916657
-0.641798 -0.748872 0.165184
0.427796 -0.903720 -0.016749
0.002381 0.729558 -0.683914
-0.618877 -0.362497 0.696840
-0.353818 0.702613 0.617372
-0.038240 -0.716316 0.696728
0.332095 0.814011 0.476549
0.059554 -0.841946 -0.536265
0.984900 0.117420 0.127218
0.990595 0.131420 -0.038087
0.323616 -0.136604 0.936276
-0.117376 0.722929 0.680879
-0.366872 0.929541 0.036845
0.733646 -0.678524 -0.036990
-0.416463 0.746575 0.518829
-0.186097 -0.278066 -0.942363
0.949188 0.219716 0.225315
-0.184654 0.747500 -0.638080
-0.813431 0.581214 0.022806
-0.998332 -0.057452 0.005714
-0.251172 0.967889 0.010160
-0.681634 -0.577185 0.449702
-0.427191 0.654503 0.623806
-0.477401 -0.196688 0.856389
0.835036 0.144112 -0.530986
-0.763298 0.495554 0.414491
-0.120390 0.593843 0.795523
-0.706277 -0.281218 -0.649684
-0.071797 -0.945943 0.316285
0.161604 0.827171 0.538212
0.048190 0.690774 0.721463
0.379506 -0.868637 0.318504
0.629525 0.763056 -0.146438
-0.585077 0.660984 -0.469878
-0.806961 -0.546488 0.223974
-0.072258 -0.959714 0.271528
-0.545218 -0.036301 0.837508
0.840145 -0.533880 0.095545
0.767980 0.572073 0.287992
-0.748317 0.662665 -0.029955
-0.208809 0.968344 0.136776
-0.352223 -0.533017 0.769306
0.306510 -0.890855 -0.335304
0.980413 0.154776 0.121794
-0.542859 -0.695485 -0.470750
0.947919 -0.135742 -0.288139
-0.374424 0.791741 0.482651
0.250699 0.726535 0.639763
-0.821974 0.125565 -0.555510
-0.014052 0.653982 -0.756380
0.004357 -0.556635 0.830746
0.140629 -0.030475 -0.989593
0.445055 0.478194 -0.757137
-0.229475 0.339506 -0.912182
-0.351343 -0.895978 -0.271629
-0.303360 -0.080041 0.949508
0.936105 -0.193242 -0.293879
0.899026 0.073272 -0.431721
-0.604678 -0.705414 0.369805
-0.460775 -0.680404 -0.569856
-0.207412 0.973172 -0.099587
-0.493253 -0.342019 0.799828
0.010174 -0.921802 -0.387527
0.651610 0.726443 -0.218368
-0.389187 0.099370 -0.915783
-0.989381 0.051098 -0.136069
-0.332369 0.363999 -0.870078
-0.225371 -0.334797 -0.914942
-0.119277 0.748416 0.652416
-0.668922 0.143999 0.729252
-0.376693 -0.896841 -0.231904
0.697930 0.044274 -0.714797
-0.264669 -0.450083 0.852863
-0.825248 -0.388138 0.410261
0.909287 -0.323210 0.262168
-0.605181 0.047774 0.794653
0.845254 -0.083992 0.527722
0.637827 -0.403228 -0.656189
0.595212 0.728642 0.338828
-0.089120 -0.976308 -0.197183
0.875690 0.027336 -0.482100
-0.277586 -0.282393 0.918259
0.981016 0.063675 -0.183175
0.105353 -0.879504 0.464084
0.977159 -0.109121 0.182352
-0.600723 0.394678 -0.695242
-0.708461 -0.174072 0.683946
-0.018292 0.751814 0.659122
-0.458219 0.789504 0.408311
-0.245054 -0.036438 0.968825
0.730497 0.505757 -0.458894
0.632487 0.558810 0.536368
0.286443 -0.846656 -0.448469
0.565257 0.785463 -0.252056
0.175691 -0.018083 0.984279
-0.135349 0.900456 -0.413351
0.266746 0.810201 -0.521939
-0.374414 -0.925382 0.059011
0.038814 -0.560410 0.827305
-0.781303 0.610249 0.131003
0.049271 -0.983112 -0.176248
-0.730136 0.389064 0.561722
0.527229 0.622990 0.577852
-0.363468 -0.414160 0.834484
-0.763102 -0.625330 -0.163214
-0.607238 -0.254052 -0.752808
-0.674535 -0.735102 0.068030
0.913941 -0.405560 -0.015278
-0.849164 0.003079 0.528121
-0.654246 0.394620 -0.645164
-0.811718 -0.550475 -0.195167
-0.785242 -0.240311 0.570654
0.548213 0.817826 0.174996
0.920138 -0.189591 -0.342640
0.506129 0.072214 0.859429
-0.520525 0.841690 -0.143565
0.546338 0.458804 0.700724
0.622536 -0.718865 0.309325
0.682734 0.111465 0.722115
0.182252 0.302794 0.935468
-0.893045 -0.261791 -0.365973
-0.536604 -0.504530 -0.676392
0.833403 -0.465511 0.297890
-0.202617 -0.314065 0.927529
-0.052777 -0.786390 0.615471
-0.926315 0.347394 0.145803
-0.302857 0.080233 0.949653
0.101545 -0.529979 0.841909
-0.388825 0.285293 0.876027
0.328849 0.906264 -0.265601
-0.098592 -0.399837 -0.911268
0.534167 0.792243 0.294986
-0.650224 -0.636156 -0.415347
0.673266 -0.525957 0.519695
-0.153445 -0.863717 0.480049
0.539337 0.308631 0.783494
0.219617 -0.971807 -0.085784
-0.296570 -0.935528 0.191920
-0.893991 0.164018 0.416988
0.716016 -0.109403 -0.689458
0.256871 -0.952785 0.161918
0.787465 0.609382 -0.092481
0.966981 0.098356 -0.235105
0.369212 -0.582399 -0.724220
0.700978 -0.462031 0.543284
0.540378 0.832891 -0.119515
-0.549146 0.080155 0.831874
0.565643 0.524587 -0.636283
0.163180 0.955826 -0.244478
0.631226 0.119265 0.766374
-0.377070 -0.265733 -0.887245
0.764001 0.634072 -0.119396
0.432711 0.741058 -0.513415
0.336801 -0.271433 -0.901604
-0.629287 0.746334 -0.216757
0.997533 -0.031135 -0.062921
-0.214409 -0.546667 -0.809434
-0.659886 0.640024 -0.393599
-0.716963 0.626836 0.305025
0.826561 0.432518 0.360174
0.146049 0.630873 -0.762016
0.697689 -0.641555 -0.318807
0.220277 -0.809445 0.544314
-0.143670 -0.297580 -0.943825
-0.220740 -0.852238 0.474303
0.853939 -0.265360 0.447629
0.581826 0.016454 0.813147
0.119511 0.469371 0.874876
0.406688 -0.793031 -0.453549
-0.598043 0.013406 -0.801352
0.142072 -0.507038 -0.850134
-0.717180 0.687746 0.112509
0.858102 -0.006765 -0.513435
-0.511108 -0.832395 0.214214
-0.969417 -0.244493 0.021294
-0.112387 0.889865 -0.442165
-0.914694 0.395925 -0.081108
0.982810 -0.033869 0.181484
0.667283 0.601534 -0.439193
0.108575 0.930970 0.348578
-0.869885 0.429293 0.242915
0.767394 -0.508968 -0.389948
0.059238 0.610055 0.790141
-0.984900 -0.004047 0.173078
-0.711082 0.561879 0.422675
0.881183 -0.333173 -0.335428
-0.149840 -0.987584 -0.047180
-0.859645 0.003161 -0.510883
-0.133117 -0.984050 0.118008
0.125023 0.338377 -0.932668
-0.588587 0.792236 -0.161017
0.062396 0.453797 0.888918
-0.561121 -0.594809 -0.575626
0.562553 0.188617 0.804958
0.835837 0.490600 0.246349
-0.305988 -0.726223 -0.615607
-0.974823 -0.121855 0.186737
-0.731150 0.416339 -0.540445
0.426781 0.160752 -0.889953
-0.452179 -0.805548 0.382918
0.470823 0.111920 -0.875100
-0.245158 0.676845 -0.694103
0.831752 0.405200 0.379475
0.702821 0.554579 0.445516
-0.148803 -0.948172 0.280761
0.785017 -0.573199 0.234928
0.503354 0.838644 -0.208112
-0.716002 -0.615142 0.330061
-0.842934 -0.136654 -0.520373
0.098658 -0.613143 0.783787
-0.441993 0.890621 0.106944
0.281641 -0.597696 0.750625
-0.033549 0.539219 0.841497
-0.838188 0.209802 0.503412
-0.316871 -0.756668 0.571879
-0.904417 0.426327 -0.016598
-0.569236 -0.396442 -0.720280
0.928313 0.223588 -0.297058
-0.685966 0.588267 -0.428243
0.310763 0.880352 0.358340
0.788728 0.386661 -0.477913
-0.341771 -0.653989 0.674901
0.488325 -0.867356 -0.096088
-0.296898 -0.439708 0.847649
0.157730 -0.237181 -0.958575
0.732874 0.562677 0.382479
0.696227 -0.187225 0.692976
0.454975 0.519102 0.723554
0.408908 0.064023 0.910327
0.090307 0.180252 -0.979466
-0.290224 0.714265 -0.636864
0.091798 -0.650510 -0.753929
-0.855978 -0.246654 -0.454384
-0.924113 0.140360 0.355406
0.640981 -0.148273 0.753100
0.591368 0.779011 0.208389
-0.484237 -0.108882 0.868136
0.961981 0.271993 0.024762
0.264350 -0.963610 0.039686
0.787802 0.106133 -0.606716
-0.453757 -0.508823 -0.731576
0.152783 -0.967478 -0.201602
-0.980742 0.149447 -0.125739
-0.907256 -0.321678 -0.270944
-0.679403 0.714362 0.167626
-0.259997 -0.217451 0.940806
-0.741022 0.630007 0.232331
-0.071970 -0.295549 -0.952613
0.370594 0.774790 0.512212
-0.903013 -0.249567 0.349691
0.297553 -0.729453 0.615922
-0.955723 0.153648 0.250970
-0.194376 0.888841 0.414945
0.833452 -0.438690 -0.336019
0.698177 0.713261 -0.061698
0.883588 -0.112742 0.454490
0.773668 0.060422 -0.630703
0.058451 0.227334 -0.972061
0.468538 0.640700 0.608256
-0.436630 -0.892886 0.110038
0.216329 0.336262 0.916586
0.430582 0.094800 0.897559
0.877900 0.128523 0.461274
0.672085 0.173745 0.719802
-0.030911 0.568891 0.821832
-0.056512 0.178670 0.982285
0.365455 0.711244 -0.600479
0.383779 0.916044 -0.116520
-0.040572 -0.965342 0.257814
-0.564033 0.825749 -0.002119
-0.937847 0.054321 -0.342771
0.830472 -0.329440 0.449206
-0.963767 0.179591 0.197232
0.921018 -0.271522 0.279289
0.928633 0.342545 -0.142488
0.992855 0.004725 0.119231
0.221104 0.950505 0.218297
-0.021902 0.669379 0.742598
0.950443 0.091051 -0.297267
-0.341379 -0.705499 0.621073
-0.986922 0.152232 0.053017
0.821236 -0.371252 -0.433294
-0.311358 -0.562262 -0.766106
0.786198 -0.425625 0.448035
0.626217 0.028072 -0.779144
0.380632 0.915437 0.130748
0.144424 0.938862 -0.312539
-0.977869 -0.143240 0.152492
-0.074874 0.301745 -0.950444
0.461363 0.430800 -0.775600
0.554149 0.558850 0.616932
-0.979273 0.014575 -0.202019
-0.632960 -0.189856 0.750544
0.242165 0.952870 0.182743
0.794816 -0.471773 -0.381704
0.579189 -0.447365 -0.681472
0.029741 0.175860 -0.983966
-0.018200 0.982505 -0.185346
0.426676 0.442273 0.788887
-0.725277 0.239779 -0.645352
-0.978728 -0.137917 -0.151891
-0.581871 -0.596550 0.552770
-0.521886 -0.840177 -0.147435
0.296576 -0.065438 0.952765
0.435021 -0.704554 0.560678
-0.925005 0.315677 -0.211458
-0.914794 0.393549 0.090945
-0.523764 -0.365322 -0.769552
-0.750412 -0.565434 0.342296
-0.554794 -0.663608 -0.501825
0.149724 -0.159852 0.975720
0.055279 0.059055 -0.996723
-0.001497 -0.992920 0.118772
0.804093 0.570433 -0.167452
-0.322369 0.681020 0.657488
0.367289 0.746341 -0.555044
0.309024 -0.114209 -0.944172
0.111909 0.680154 0.724477
0.110214 -0.703418 0.702179
0.123171 -0.959495 0.253373
0.041015 -0.887857 0.458287
-0.916552 0.026320 -0.399048
-0.644382 0.477644 0.597183
0.586623 -0.757596 -0.286221
0.706794 0.365756 0.605528
-0.950018 -0.271909 -0.153399
0.082109 -0.434484 -0.896929
-0.632305 0.716827 -0.293852
0.520834 0.589767 -0.617176
-0.055599 -0.128827 0.990107
0.639220 0.714460 -0.284509
-0.748351 -0.373226 -0.548336
-0.846600 -0.361282 0.390826
0.129018 -0.327011 0.936172
-0.529132 0.156293 0.834021
-0.747455 -0.661805 -0.057667
-0.743505 0.128056 0.656356
0.189442 0.941871 -0.277472
0.000991 -0.999187 0.040291
-0.067651 -0.668386 0.740731
0.597342 0.244151 0.763920
0.052350 -0.965552 0.254891
-0.013027 -0.532807 0.846137
-0.656326 -0.568874 0.495600
-0.712758 -0.585119 0.386796
-0.362330 0.049839 -0.930716
0.891628 -0.032575 -0.451595
0.245394 -0.919193 -0.308003
-0.271628 -0.805703 0.526367
0.903140 -0.155152 -0.400332
0.811322 -0.077054 0.579499
0.208562 0.195265 -0.958318
-0.279690 -0.692808 -0.664673
-0.080179 -0.501378 0.861505
0.603695 -0.657706 -0.450527
0.205198 -0.865386 0.457166
0.449298 -0.249805 0.857747
0.955446 0.225585 0.190354
-0.007873 -0.995195 -0.097591
0.601145 -0.459413 -0.653884
0.913028 -0.300274 -0.276070
-0.465649 0.188862 -0.864582
-0.914024 -0.284458 0.289213
-0.580798 -0.809327 0.087542
-0.756438 0.623294 0.198258
-0.355377 0.630680 -0.689891
0.192762 -0.923941 0.330417
-0.584108 -0.303532 -0.752786
-0.187179 -0.255007 0.948649
-0.213020 -0.788925 0.576385
0.366454 -0.881903 -0.296577
0.701673 -0.230587 -0.674155
-0.247448 -0.956028 0.157414
0.037451 0.970840 0.236786
-0.857753 0.175387 0.483217
0.828625 -0.263614 -0.493850
0.796297 -0.315914 -0.515858
0.501524 -0.789663 -0.353419
0.318442 0.161855 0.934022
-0.071522 0.940719 -0.331560
0.072744 -0.043598 -0.996397
0.446270 0.845616 -0.292877
0.255022 0.465923 0.847278
0.701143 0.047211 0.711456
-0.779251 0.316986 -0.540636
-0.735773 -0.450668 0.505506
0.270694 0.177364 0.946185
0.396917 0.661703 -0.636086
0.228840 0.232160 -0.945375
0.910303 0.340048 0.236040
-0.740513 0.007780 -0.671997
0.873529 0.392108 -0.288441
0.968650 0.047837 -0.243780
-0.453222 -0.156843 -0.877491
-0.788047 0.571515 -0.228806
0.806546 0.206408 0.553967
-0.732374 -0.670517 0.118471
-0.551822 -0.792521 0.259621
0.102471 -0.406088 0.908070
-0.843381 0.328020 0.425572
-0.498811 0.863543 0.074030
-0.900344 0.237581 -0.364605
0.068776 -0.141380 0.987563
0.931924 -0.093891 -0.350290
0.720988 0.650571 -0.238608
-0.837210 0.396087 -0.377086
0.216997 0.405080 0.888157
-0.074648 0.991801 0.103725
0.950432 -0.310928 -0.001705
0.237000 0.845316 -0.478823
-0.794977 0.493131 -0.353317
0.277395 0.243335 0.929430
-0.782353 -0.576143 0.236607
0.379617 -0.446872 0.810060
0.521396 -0.839165 -0.154754
0.070465 -0.583770 -0.808855
0.564882 -0.814098 0.134735
0.576980 -0.516855 0.632419
-0.123737 -0.536006 0.835097
-0.660744 -0.351589 -0.663176
-0.156956 -0.744356 0.649076
0.805832 -0.104643 -0.582824
0.226889 -0.844638 -0.484879
-0.253416 -0.805520 -0.535648
0.339377 0.486224 -0.805239
0.532085 0.021288 -0.846423
0.629530 -0.560377 -0.538210
-0.655078 -0.516818 0.551155
-0.530395 -0.717677 0.451243
-0.017136 0.964744 0.262631
0.001746 -0.229091 0.973404
-0.215064 0.482248 0.849226
0.396824 -0.475327 -0.785235
-0.502762 0.652778 -0.566668
-0.712277 -0.695382 -0.095420
-0.301561 0.812309 0.499215
0.592716 0.314368 0.741526
-0.339282 0.936404 0.089637
-0.531617 -0.208201 -0.820997
0.572634 0.470285 0.671508
-0.007587 -0.128550 0.991674
0.551473 -0.035148 0.833452
0.654366 -0.272656 -0.705311
-0.014601 0.213526 -0.976828
0.153743 0.662124 -0.733454
0.119158 -0.114972 0.986196
0.446282 -0.625171 0.640307
-0.124752 -0.449723 -0.884413
0.567052 -0.596090 0.568444
0.764050 -0.239857 0.598913
0.911823 0.286934 -0.293680
0.913808 0.375787 -0.154074
0.809884 -0.488134 0.325288
0.766886 0.345999 0.540529
-0.293655 -0.586544 0.754807
0.167384 0.546300 0.820694
0.399728 0.462150 -0.791603
-0.102595 -0.267945 -0.957956
0.882153 -0.378825 0.279817
0.004297 -0.600899 -0.799313
-0.803252 0.436995 0.404749
-0.890323 -0.410824 0.196337
0.488785 -0.268983 0.829902
-0.264294 -0.962308 0.064133
0.908657 0.113723 0.401759
0.254757 -0.849090 0.462758
0.960016 -0.152003 0.235082
0.413591 0.902130 -0.122894
0.493827 -0.674424 -0.548896
-0.445293 0.833760 -0.326433
-0.895618 0.308284 -0.320670
-0.608105 -0.555005 -0.567606
-0.184827 0.958625 -0.216510
0.349857 0.918575 0.183902
0.075639 -0.004359 -0.997126
-0.814599 0.447834 -0.368611
-0.527734 -0.365172 0.766907
-0.696107 -0.403784 0.593627
-0.261893 0.928604 0.262882
-0.082963 -0.544792 -0.834457
-0.051001 0.805856 -0.589912
0.029449 0.570625 -0.820683
-0.009220 0.702388 0.711734
0.111264 -0.968293 0.223673
-0.544263 -0.237992 0.804449
-0.461010 -0.615632 0.639114
0.838561 -0.066310 -0.540757
-0.911548 0.394494 -0.115993
-0.393410 0.847450 -0.356450
0.435500 -0.872056 0.223288
-0.069595 -0.997295 0.023660
0.167865 -0.465887 -0.868775
-0.753988 0.650445 -0.091778
-0.212697 -0.811881 0.543700
-0.838043 -0.067853 -0.541369
-0.319031 0.947356 0.027117
-0.591419 -0.793465 0.143658
0.009954 0.000905 -0.999950
0.991107 0.105875 0.080609
0.423533 0.252014 -0.870120
0.711599 0.449240 -0.540196
0.005367 -0.611930 0.790894
-0.034143 -0.729306 -0.683335
0.454011 0.253665 0.854124
0.319261 0.455569 0.830981
-0.566303 0.375603 0.733637
-0.003443 0.983333 0.181782
-0.908190 0.376795 -0.182255
-0.744210 0.007769 0.667900
0.802938 0.595417 -0.027738
0.752511 -0.505026 -0.422701
-0.345532 -0.801082 -0.488749
0.261648 -0.964996 -0.017960
-0.812608 0.231350 -0.534925
0.124495 -0.876018 -0.465933
-0.738433 -0.046108 -0.672749
0.138148 -0.923992 0.356585
0.746650 0.604050 0.278634
0.195751 0.980110 0.032658
0.685058 -0.115254 0.719314
-0.064021 0.615651 0.785414
-0.394991 -0.011890 -0.918608
-0.311537 -0.112113 0.943597
0.147299 0.182856 -0.972043
0.580000 0.087328 0.809922
-0.946612 -0.301222 0.114855
0.761691 0.219667 -0.609568
-0.112186 0.682356 0.722361
0.688922 0.091015 -0.719099
-0.423478 0.589181 -0.688137
0.889014 -0.457416 -0.020623
0.852345 0.518452 -0.068672
0.222649 -0.687271 0.691438
-0.725455 -0.676826 -0.124985
-0.190661 -0.981544 -0.014843
-0.720439 0.482327 -0.498325
-0.117693 0.988516 -0.094784
0.139772 0.796531 -0.588220
0.724975 0.541755 0.425338
0.147397 -0.375790 0.914908
-0.412326 0.063364 0.908830
-0.068560 0.972909 0.220788
-0.937581 -0.127190 0.323674
0.684493 -0.013238 -0.728899
0.465567 0.043071 -0.883964
-0.317670 -0.750153 -0.579962
-0.805191 0.054729 -0.590485
0.523388 0.837837 0.155220
-0.901470 0.383383 0.200920
0.799297 -0.600394 0.025529
-0.991850 0.124287 -0.028029
-0.608323 -0.758368 0.234138
0.485894 -0.872050 0.058611
-0.481977 -0.268074 0.834167
-0.717428 -0.233344 -0.656389
-0.279439 0.923088 -0.264239
0.935530 0.007822 -0.353161
-0.856891 0.470747 -0.210084
-0.674455 0.677806 0.292729
0.902149 -0.411755 -0.128780
-0.361689 0.650712 0.667649
-0.999523 -0.025908 0.016802
0.976273 0.029622 0.214508
0.671104 0.634533 -0.383389
-0.472405 0.563170 -0.677992
-0.246550 -0.776385 0.580034
-0.457277 0.608651 0.648415
0.323116 -0.768121 0.552799
-0.079102 0.360051 -0.929573
-0.931473 0.195031 0.307118
0.324875 0.685894 -0.651157
-0.310403 0.662247 -0.681967
-0.532879 -0.076414 0.842734
0.845776 0.423106 0.325030
0.480197 0.875787 -0.049063
-0.383745 0.077786 0.920157
0.481438 0.712383 0.510615
0.894369 0.060873 0.443169
-0.022064 -0.933075 0.359004
0.583660 -0.637239 -0.503257
0.133367 0.714350 -0.686962
0.334673 -0.798915 -0.499729
0.655280 -0.540513 -0.527688
-0.042110 0.946150 0.320977
0.993549 -0.046867 -0.103264
0.677480 0.639364 0.363640
-0.304879 -0.951307 -0.045420
-0.871664 0.056407 0.486847
0.908229 0.131374 -0.397318
0.529542 -0.791452 0.305269
0.110564 0.628027 -0.770297
0.565904 0.234951 -0.790285
0.292806 -0.954385 -0.058435
0.056509 0.894528 0.443425
0.878886 -0.137591 -0.456757
-0.081690 -0.174141 -0.981326
0.501872 0.063588 -0.862601
-0.518980 0.069050 0.851993
-0.444092 -0.894271 0.055324
-0.325480 0.830677 -0.451706
-0.853106 -0.055216 0.518807
0.091191 -0.855310 0.510028
-0.282882 0.958457 -0.036579
-0.397690 0.656878 -0.640589
0.292709 0.955668 -0.031932
-0.553566 0.440562 -0.706732
0.186528 -0.444847 0.875967
-0.477933 0.876851 0.052074
-0.078165 -0.717258 0.692410
0.185363 0.920957 -0.342751
-0.140892 -0.711387 0.688534
0.631408 0.467687 -0.618540
0.133138 -0.299317 -0.944819
-0.365650 0.261935 -0.893135
0.316571 -0.054124 -0.947023
0.647757 0.720101 0.248729
0.837166 0.350813 0.419622
-0.341489 0.937256 -0.070257
-0.330211 -0.778014 0.534467
-0.322904 -0.814559 0.481900
-0.933664 -0.285457 0.216303
0.319575 0.631654 -0.706318
0.813754 -0.292368 0.502320
0.493622 -0.614440 0.615468
0.247394 0.227899 0.941732
0.616878 0.591231 0.519525
-0.597334 0.309176 0.740002
-0.174096 -0.907994 -0.381100
0.347607 0.395912 0.849955
-0.312551 0.190591 0.930584
0.855445 -0.029753 0.517038
-0.423003 -0.871248 -0.248989
0.776659 -0.533700 0.334612
0.129765 -0.796721 0.590252
0.265218 0.574148 -0.774605
-0.211566 -0.963450 0.164327
0.145475 0.017068 0.989215
-0.126536 0.308694 -0.942707
-0.282782 0.725096 0.627910
0.927569 -0.301337 -0.220935
0.037473 -0.181976 0.982589
-0.622943 -0.209885 -0.753585
0.731006 0.097061 0.675432
0.466176 -0.059035 -0.882720
-0.469699 -0.831571 -0.296434
0.598969 -0.051557 0.799110
-0.957300 0.084463 -0.276484
0.701604 0.646841 0.298914
-0.886957 -0.453357 0.088174
-0.174079 0.751103 0.636821
-0.859929 -0.382701 -0.337730
-0.018482 0.854226 -0.519573
-0.039164 -0.569930 -0.820760
0.942349 0.334632 -0.000259
-0.770479 0.636775 0.029668
0.753931 -0.149749 0.639659
-0.818717 0.446575 0.360933
0.005369 -0.912958 0.408018
0.851973 -0.523072 0.023185
-0.972038 -0.176461 0.154934
-0.435703 -0.264829 0.860249
0.805640 -0.408740 -0.428807
-0.678949 0.152008 -0.718277
-0.433716 -0.048689 -0.899733
0.064209 -0.989898 0.126407
0.560211 -0.279201 -0.779878
0.460267 -0.492050 -0.738946
0.119337 -0.222673 0.967562
0.094681 -0.490584 -0.866235
-0.007029 -0.885937 0.463752
-0.630916 0.369241 -0.682353
-0.590972 -0.495825 -0.636326
0.506174 0.385604 -0.771425
-0.668965 -0.317844 0.671908
0.781532 -0.496331 0.377973
-0.505732 -0.822092 -0.261533
-0.382780 -0.228947 0.895021
-0.728602 0.672910 -0.127796
-0.572889 -0.248448 -0.781071
-0.440363 0.891454 -0.106725
-0.455132 -0.499864 0.736879
0.051845 -0.630723 0.774275
0.463384 -0.312782 -0.829122
-0.759268 -0.573236 -0.308079
0.528611 -0.278260 0.801961
0.732538 -0.596858 -0.327337
-0.155517 -0.926200 0.343464
0.184014 0.465475 0.865720
0.714589 -0.683826 -0.147460
0.919146 0.008158 -0.393832
-0.152970 0.492338 0.856857
0.836383 0.533346 -0.126514
-0.249490 0.916344 0.313158
0.218004 0.910907 0.350317
0.725237 -0.634990 -0.266120
0.164622 -0.313837 0.935097
0.191829 0.969026 0.155531
-0.794814 -0.591430 -0.135948
0.861230 -0.383761 -0.333182
-0.003337 0.479453 -0.877561
0.255416 0.949450 -0.182504
-0.531686 0.799115 0.280581
-0.950178 -0.019758 -0.311082
-0.137183 0.790065 0.597476
0.388293 0.920886 0.034601
0.718986 -0.302388 0.625796
0.693610 0.182166 0.696937
0.075673 0.864743 -0.496481
-0.046790 0.430296 0.901474
0.765893 0.268977 -0.584003
0.658611 0.537506 0.526610
-0.969533 0.113903 0.216870
-0.250531 -0.922212 0.294548
0.375036 -0.924642 0.066215
-0.247242 -0.369070 -0.895912
0.504282 -0.008405 -0.863498
0.820086 0.478642 0.313627
-0.893951 -0.284577 0.346220
0.222330 0.955759 -0.192600
-0.393722 0.344563 0.852209
-0.597733 0.715887 -0.360862
0.289781 -0.423418 0.858338
0.009482 0.461701 0.886985
0.350050 0.904566 0.243364
0.489913 -0.841847 0.226449
-0.319944 -0.787547 -0.526693
-0.212828 0.775098 -0.594918
-0.734233 -0.351013 0.581113
-0.809532 -0.156279 0.565893
-0.360170 0.779733 0.512145
-0.011674 0.520126 -0.854010
-0.413203 0.803346 0.428834
-0.110311 0.711641 -0.693829
0.702767 -0.548092 0.453556
-0.989850 -0.124216 0.069043
-0.171273 0.920016 0.352471
0.165871 -0.941229 0.294236
0.597011 0.796764 0.093516
-0.665582 -0.726459 -0.171050
-0.826033 0.097969 0.555042
-0.337952 0.423543 -0.840476
-0.074241 -0.016651 0.997101
0.310697 -0.629936 0.711792
0.319552 0.546297 0.774239
0.670283 0.726301 -0.152341
-0.426600 0.855272 -0.294147
0.100580 0.068657 0.992557
-0.397232 -0.842205 0.364550
0.688535 0.463563 -0.557699
-0.891040 -0.321159 -0.320787
0.681659 0.683469 0.261172
0.537502 0.408403 0.737766
-0.538939 -0.529151 -0.655396
-0.086027 0.796506 -0.598479
0.251127 0.458154 -0.852661
0.978981 0.035292 -0.200874
-0.101442 -0.983446 0.150142
0.588532 0.616644 -0.522858
0.021094 0.989085 -0.145827
-0.998485 -0.012862 0.053508
0.092804 -0.918453 -0.384489
-0.556615 -0.764358 0.325478
-0.889832 -0.394190 -0.229811
-0.887027 0.451981 0.094325
